bareme,annee_salaires,coefficient,arrete,lien
2010-01-01,1990,2.06174,"Arrêté du ministre des affaires sociales du 10 février 2010, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2010/2010F/Jo0132010.pdf
2010-01-01,1991,1.91328,"Arrêté du ministre des affaires sociales du 10 février 2010, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2010/2010F/Jo0132010.pdf
2010-01-01,1992,1.81226,"Arrêté du ministre des affaires sociales du 10 février 2010, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2010/2010F/Jo0132010.pdf
2010-01-01,1993,1.73926,"Arrêté du ministre des affaires sociales du 10 février 2010, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2010/2010F/Jo0132010.pdf
2010-01-01,1994,1.66486,"Arrêté du ministre des affaires sociales du 10 février 2010, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2010/2010F/Jo0132010.pdf
2010-01-01,1995,1.56625,"Arrêté du ministre des affaires sociales du 10 février 2010, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2010/2010F/Jo0132010.pdf
2010-01-01,1996,1.511,"Arrêté du ministre des affaires sociales du 10 février 2010, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2010/2010F/Jo0132010.pdf
2010-01-01,1997,1.45703,"Arrêté du ministre des affaires sociales du 10 février 2010, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2010/2010F/Jo0132010.pdf
2010-01-01,1998,1.41289,"Arrêté du ministre des affaires sociales du 10 février 2010, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2010/2010F/Jo0132010.pdf
2010-01-01,1999,1.37561,"Arrêté du ministre des affaires sociales du 10 février 2010, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2010/2010F/Jo0132010.pdf
2010-01-01,2000,1.33636,"Arrêté du ministre des affaires sociales du 10 février 2010, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2010/2010F/Jo0132010.pdf
2010-01-01,2001,1.31131,"Arrêté du ministre des affaires sociales du 10 février 2010, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2010/2010F/Jo0132010.pdf
2010-01-01,2002,1.275,"Arrêté du ministre des affaires sociales du 10 février 2010, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2010/2010F/Jo0132010.pdf
2010-01-01,2003,1.24149,"Arrêté du ministre des affaires sociales du 10 février 2010, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2010/2010F/Jo0132010.pdf
2010-01-01,2004,1.19803,"Arrêté du ministre des affaires sociales du 10 février 2010, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2010/2010F/Jo0132010.pdf
2010-01-01,2005,1.1741,"Arrêté du ministre des affaires sociales du 10 février 2010, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2010/2010F/Jo0132010.pdf
2010-01-01,2006,1.12384,"Arrêté du ministre des affaires sociales du 10 février 2010, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2010/2010F/Jo0132010.pdf
2010-01-01,2007,1.0895,"Arrêté du ministre des affaires sociales du 10 février 2010, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2010/2010F/Jo0132010.pdf
2010-01-01,2008,1.03706,"Arrêté du ministre des affaires sociales du 10 février 2010, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2010/2010F/Jo0132010.pdf
2010-01-01,2009,1.0,"Arrêté du ministre des affaires sociales du 10 février 2010, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2010/2010F/Jo0132010.pdf
2011-01-01,1961,11.73486,"Arrêté du ministre des affaires sociales du 23 février 2011, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2011/2011F/Jo0132011.pdf
2011-01-01,1962,11.50016,"Arrêté du ministre des affaires sociales du 23 février 2011, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2011/2011F/Jo0132011.pdf
2011-01-01,1963,11.19782,"Arrêté du ministre des affaires sociales du 23 février 2011, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2011/2011F/Jo0132011.pdf
2011-01-01,1964,10.74874,"Arrêté du ministre des affaires sociales du 23 février 2011, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2011/2011F/Jo0132011.pdf
2011-01-01,1965,10.07902,"Arrêté du ministre des affaires sociales du 23 février 2011, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2011/2011F/Jo0132011.pdf
2011-01-01,1966,9.70478,"Arrêté du ministre des affaires sociales du 23 février 2011, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2011/2011F/Jo0132011.pdf
2011-01-01,1967,9.42323,"Arrêté du ministre des affaires sociales du 23 février 2011, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2011/2011F/Jo0132011.pdf
2011-01-01,1968,9.18544,"Arrêté du ministre des affaires sociales du 23 février 2011, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2011/2011F/Jo0132011.pdf
2011-01-01,1969,8.83269,"Arrêté du ministre des affaires sociales du 23 février 2011, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2011/2011F/Jo0132011.pdf
2011-01-01,1970,8.73873,"Arrêté du ministre des affaires sociales du 23 février 2011, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2011/2011F/Jo0132011.pdf
2011-01-01,1971,8.24385,"Arrêté du ministre des affaires sociales du 23 février 2011, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2011/2011F/Jo0132011.pdf
2011-01-01,1972,8.07345,"Arrêté du ministre des affaires sociales du 23 février 2011, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2011/2011F/Jo0132011.pdf
2011-01-01,1973,7.72655,"Arrêté du ministre des affaires sociales du 23 février 2011, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2011/2011F/Jo0132011.pdf
2011-01-01,1974,7.42425,"Arrêté du ministre des affaires sociales du 23 février 2011, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2011/2011F/Jo0132011.pdf
2011-01-01,1975,6.77946,"Arrêté du ministre des affaires sociales du 23 février 2011, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2011/2011F/Jo0132011.pdf
2011-01-01,1976,6.43636,"Arrêté du ministre des affaires sociales du 23 février 2011, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2011/2011F/Jo0132011.pdf
2011-01-01,1977,6.03087,"Arrêté du ministre des affaires sociales du 23 février 2011, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2011/2011F/Jo0132011.pdf
2011-01-01,1978,5.71011,"Arrêté du ministre des affaires sociales du 23 février 2011, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2011/2011F/Jo0132011.pdf
2011-01-01,1979,5.26713,"Arrêté du ministre des affaires sociales du 23 février 2011, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2011/2011F/Jo0132011.pdf
2011-01-01,1980,4.83604,"Arrêté du ministre des affaires sociales du 23 février 2011, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2011/2011F/Jo0132011.pdf
2011-01-01,1981,4.4247,"Arrêté du ministre des affaires sociales du 23 février 2011, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2011/2011F/Jo0132011.pdf
2011-01-01,1982,3.87877,"Arrêté du ministre des affaires sociales du 23 février 2011, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2011/2011F/Jo0132011.pdf
2011-01-01,1983,3.54132,"Arrêté du ministre des affaires sociales du 23 février 2011, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2011/2011F/Jo0132011.pdf
2011-01-01,1984,3.26088,"Arrêté du ministre des affaires sociales du 23 février 2011, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2011/2011F/Jo0132011.pdf
2011-01-01,1985,3.03455,"Arrêté du ministre des affaires sociales du 23 février 2011, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2011/2011F/Jo0132011.pdf
2011-01-01,1986,2.8559,"Arrêté du ministre des affaires sociales du 23 février 2011, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2011/2011F/Jo0132011.pdf
2011-01-01,1987,2.63933,"Arrêté du ministre des affaires sociales du 23 février 2011, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2011/2011F/Jo0132011.pdf
2011-01-01,1988,2.46267,"Arrêté du ministre des affaires sociales du 23 février 2011, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2011/2011F/Jo0132011.pdf
2011-01-01,1989,2.2862,"Arrêté du ministre des affaires sociales du 23 février 2011, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2011/2011F/Jo0132011.pdf
2011-01-01,1990,2.14495,"Arrêté du ministre des affaires sociales du 23 février 2011, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2011/2011F/Jo0132011.pdf
2011-01-01,1991,1.99068,"Arrêté du ministre des affaires sociales du 23 février 2011, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2011/2011F/Jo0132011.pdf
2011-01-01,1992,1.88558,"Arrêté du ministre des affaires sociales du 23 février 2011, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2011/2011F/Jo0132011.pdf
2011-01-01,1993,1.80963,"Arrêté du ministre des affaires sociales du 23 février 2011, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2011/2011F/Jo0132011.pdf
2011-01-01,1994,1.73221,"Arrêté du ministre des affaires sociales du 23 février 2011, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2011/2011F/Jo0132011.pdf
2011-01-01,1995,1.6303,"Arrêté du ministre des affaires sociales du 23 février 2011, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2011/2011F/Jo0132011.pdf
2011-01-01,1996,1.57206,"Arrêté du ministre des affaires sociales du 23 février 2011, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2011/2011F/Jo0132011.pdf
2011-01-01,1997,1.51597,"Arrêté du ministre des affaires sociales du 23 février 2011, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2011/2011F/Jo0132011.pdf
2011-01-01,1998,1.47005,"Arrêté du ministre des affaires sociales du 23 février 2011, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2011/2011F/Jo0132011.pdf
2011-01-01,1999,1.43126,"Arrêté du ministre des affaires sociales du 23 février 2011, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2011/2011F/Jo0132011.pdf
2011-01-01,2000,1.39092,"Arrêté du ministre des affaires sociales du 23 février 2011, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2011/2011F/Jo0132011.pdf
2011-01-01,2001,1.36436,"Arrêté du ministre des affaires sociales du 23 février 2011, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2011/2011F/Jo0132011.pdf
2011-01-01,2002,1.32686,"Arrêté du ministre des affaires sociales du 23 février 2011, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2011/2011F/Jo0132011.pdf
2011-01-01,2003,1.29167,"Arrêté du ministre des affaires sociales du 23 février 2011, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2011/2011F/Jo0132011.pdf
2011-01-01,2004,1.24653,"Arrêté du ministre des affaires sociales du 23 février 2011, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2011/2011F/Jo0132011.pdf
2011-01-01,2005,1.22165,"Arrêté du ministre des affaires sociales du 23 février 2011, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2011/2011F/Jo0132011.pdf
2011-01-01,2006,1.17305,"Arrêté du ministre des affaires sociales du 23 février 2011, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2011/2011F/Jo0132011.pdf
2011-01-01,2007,1.13406,"Arrêté du ministre des affaires sociales du 23 février 2011, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2011/2011F/Jo0132011.pdf
2011-01-01,2008,1.08095,"Arrêté du ministre des affaires sociales du 23 février 2011, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2011/2011F/Jo0132011.pdf
2011-01-01,2009,1.04409,"Arrêté du ministre des affaires sociales du 23 février 2011, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2011/2011F/Jo0132011.pdf
2011-01-01,2010,1.0,"Arrêté du ministre des affaires sociales du 23 février 2011, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2011/2011F/Jo0132011.pdf
2012-01-01,1961,12.15,"Arrêté du ministre des affaires sociales du 7 février 2012, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2012/2012F/Jo0102012.pdf
2012-01-01,1962,11.907,"Arrêté du ministre des affaires sociales du 7 février 2012, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2012/2012F/Jo0102012.pdf
2012-01-01,1963,11.59396,"Arrêté du ministre des affaires sociales du 7 février 2012, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2012/2012F/Jo0102012.pdf
2012-01-01,1964,11.12899,"Arrêté du ministre des affaires sociales du 7 février 2012, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2012/2012F/Jo0102012.pdf
2012-01-01,1965,10.43558,"Arrêté du ministre des affaires sociales du 7 février 2012, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2012/2012F/Jo0102012.pdf
2012-01-01,1966,10.0481,"Arrêté du ministre des affaires sociales du 7 février 2012, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2012/2012F/Jo0102012.pdf
2012-01-01,1967,9.75659,"Arrêté du ministre des affaires sociales du 7 février 2012, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2012/2012F/Jo0102012.pdf
2012-01-01,1968,9.51038,"Arrêté du ministre des affaires sociales du 7 février 2012, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2012/2012F/Jo0102012.pdf
2012-01-01,1969,9.14516,"Arrêté du ministre des affaires sociales du 7 février 2012, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2012/2012F/Jo0102012.pdf
2012-01-01,1970,9.04787,"Arrêté du ministre des affaires sociales du 7 février 2012, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2012/2012F/Jo0102012.pdf
2012-01-01,1971,8.53548,"Arrêté du ministre des affaires sociales du 7 février 2012, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2012/2012F/Jo0102012.pdf
2012-01-01,1972,8.35906,"Arrêté du ministre des affaires sociales du 7 février 2012, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2012/2012F/Jo0102012.pdf
2012-01-01,1973,7.99989,"Arrêté du ministre des affaires sociales du 7 février 2012, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2012/2012F/Jo0102012.pdf
2012-01-01,1974,7.68689,"Arrêté du ministre des affaires sociales du 7 février 2012, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2012/2012F/Jo0102012.pdf
2012-01-01,1975,7.0193,"Arrêté du ministre des affaires sociales du 7 février 2012, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2012/2012F/Jo0102012.pdf
2012-01-01,1976,6.66405,"Arrêté du ministre des affaires sociales du 7 février 2012, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2012/2012F/Jo0102012.pdf
2012-01-01,1977,6.24422,"Arrêté du ministre des affaires sociales du 7 février 2012, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2012/2012F/Jo0102012.pdf
2012-01-01,1978,5.91212,"Arrêté du ministre des affaires sociales du 7 février 2012, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2012/2012F/Jo0102012.pdf
2012-01-01,1979,5.45347,"Arrêté du ministre des affaires sociales du 7 février 2012, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2012/2012F/Jo0102012.pdf
2012-01-01,1980,5.00712,"Arrêté du ministre des affaires sociales du 7 février 2012, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2012/2012F/Jo0102012.pdf
2012-01-01,1981,4.58123,"Arrêté du ministre des affaires sociales du 7 février 2012, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2012/2012F/Jo0102012.pdf
2012-01-01,1982,4.01599,"Arrêté du ministre des affaires sociales du 7 février 2012, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2012/2012F/Jo0102012.pdf
2012-01-01,1983,3.6666,"Arrêté du ministre des affaires sociales du 7 février 2012, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2012/2012F/Jo0102012.pdf
2012-01-01,1984,3.37624,"Arrêté du ministre des affaires sociales du 7 février 2012, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2012/2012F/Jo0102012.pdf
2012-01-01,1985,3.1419,"Arrêté du ministre des affaires sociales du 7 février 2012, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2012/2012F/Jo0102012.pdf
2012-01-01,1986,2.95693,"Arrêté du ministre des affaires sociales du 7 février 2012, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2012/2012F/Jo0102012.pdf
2012-01-01,1987,2.7327,"Arrêté du ministre des affaires sociales du 7 février 2012, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2012/2012F/Jo0102012.pdf
2012-01-01,1988,2.54979,"Arrêté du ministre des affaires sociales du 7 février 2012, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2012/2012F/Jo0102012.pdf
2012-01-01,1989,2.36707,"Arrêté du ministre des affaires sociales du 7 février 2012, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2012/2012F/Jo0102012.pdf
2012-01-01,1990,2.22084,"Arrêté du ministre des affaires sociales du 7 février 2012, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2012/2012F/Jo0102012.pdf
2012-01-01,1991,2.0611,"Arrêté du ministre des affaires sociales du 7 février 2012, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2012/2012F/Jo0102012.pdf
2012-01-01,1992,1.95229,"Arrêté du ministre des affaires sociales du 7 février 2012, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2012/2012F/Jo0102012.pdf
2012-01-01,1993,1.87365,"Arrêté du ministre des affaires sociales du 7 février 2012, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2012/2012F/Jo0102012.pdf
2012-01-01,1994,1.79349,"Arrêté du ministre des affaires sociales du 7 février 2012, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2012/2012F/Jo0102012.pdf
2012-01-01,1995,1.68798,"Arrêté du ministre des affaires sociales du 7 février 2012, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2012/2012F/Jo0102012.pdf
2012-01-01,1996,1.62767,"Arrêté du ministre des affaires sociales du 7 février 2012, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2012/2012F/Jo0102012.pdf
